"","id","trial","x","y","z","kernel","scenario","horizon","round","chosen","overall","Horizon"
"2223",9,32,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2224",9,33,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2225",9,34,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2226",9,35,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2227",9,36,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2228",9,37,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2229",9,38,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2230",9,39,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2231",9,40,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2232",9,41,1,5,100,"Rough","Avg. Reward Condition",40,"8",57,72,"Long"
"2233",10,1,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2234",10,2,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2235",10,3,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2236",10,4,1,5,56.0329470036267,"Rough","Avg. Reward Condition",40,"1",57,73,"Long"
"2237",10,5,2,6,61.2240030846988,"Rough","Avg. Reward Condition",40,"1",69,73,"Long"
"2238",10,6,4,4,30.0404677656774,"Rough","Avg. Reward Condition",40,"1",49,73,"Long"
"2239",10,7,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2240",10,8,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2241",10,9,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2242",10,10,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2243",10,11,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2244",10,12,5,4,43.7941876820187,"Rough","Avg. Reward Condition",40,"1",50,73,"Long"
"2245",10,13,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2246",10,14,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2247",10,15,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2248",10,16,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2249",10,17,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2250",10,18,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2251",10,19,2,4,69.0845854443266,"Rough","Avg. Reward Condition",40,"1",47,73,"Long"
"2252",10,20,2,4,69.0845854443266,"Rough","Avg. Reward Condition",40,"1",47,73,"Long"
"2253",10,21,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2254",10,22,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2255",10,23,4,10,49.1017404834783,"Rough","Avg. Reward Condition",40,"1",115,73,"Long"
"2256",10,24,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2257",10,25,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2258",10,26,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2259",10,27,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2260",10,28,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2261",10,29,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2262",10,30,7,4,76.4592320894519,"Rough","Avg. Reward Condition",40,"1",52,73,"Long"
"2263",10,31,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2264",10,32,1,9,18.0628272215405,"Rough","Avg. Reward Condition",40,"1",101,73,"Long"
"2265",10,33,2,5,81.410941886626,"Rough","Avg. Reward Condition",40,"1",58,73,"Long"
"2266",10,34,7,4,76.4592320894519,"Rough","Avg. Reward Condition",40,"1",52,73,"Long"
"2267",10,35,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2268",10,36,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2269",10,37,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2270",10,38,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2271",10,39,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2272",10,40,3,5,100,"Rough","Avg. Reward Condition",40,"1",59,73,"Long"
"2273",10,41,7,4,76.4592320894519,"Rough","Avg. Reward Condition",40,"1",52,73,"Long"
"2274",10,1,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2275",10,2,1,4,5.78214672223985,"Rough","Avg. Reward Condition",20,"2",46,74,"Short"
"2276",10,3,1,0,52.4795285472342,"Rough","Avg. Reward Condition",20,"2",2,74,"Short"
"2277",10,4,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2278",10,5,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2279",10,6,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2280",10,7,5,9,24.0405194815787,"Rough","Avg. Reward Condition",20,"2",105,74,"Short"
"2281",10,8,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2282",10,9,0,1,37.2422418931396,"Rough","Avg. Reward Condition",20,"2",12,74,"Short"
"2283",10,10,9,3,52.6770087163606,"Rough","Avg. Reward Condition",20,"2",43,74,"Short"
"2284",10,11,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2285",10,12,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2286",10,13,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2287",10,14,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2288",10,15,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2289",10,16,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2290",10,17,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2291",10,18,0,0,58.6812427635904,"Rough","Avg. Reward Condition",20,"2",1,74,"Short"
"2292",10,19,10,8,59.2407992793453,"Rough","Avg. Reward Condition",20,"2",99,74,"Short"
"2293",10,20,10,7,45.9324442548253,"Rough","Avg. Reward Condition",20,"2",88,74,"Short"
"2294",10,21,7,7,26.6472142919114,"Rough","Avg. Reward Condition",20,"2",85,74,"Short"
"2295",10,1,8,0,41.6535963587684,"Rough","Avg. Reward Condition",40,"3",9,75,"Long"
"2296",10,2,3,6,56.4526333659953,"Rough","Avg. Reward Condition",40,"3",70,75,"Long"
"2297",10,3,6,4,34.6420598160748,"Rough","Avg. Reward Condition",40,"3",51,75,"Long"
"2298",10,4,9,3,52.5751779693642,"Rough","Avg. Reward Condition",40,"3",43,75,"Long"
"2299",10,5,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2300",10,6,1,1,49.8229804022981,"Rough","Avg. Reward Condition",40,"3",13,75,"Long"
"2301",10,7,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2302",10,8,4,10,47.1833228393405,"Rough","Avg. Reward Condition",40,"3",115,75,"Long"
"2303",10,9,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2304",10,10,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2305",10,11,8,4,25.3679855103689,"Rough","Avg. Reward Condition",40,"3",53,75,"Long"
"2306",10,12,4,2,55.6576112274651,"Rough","Avg. Reward Condition",40,"3",27,75,"Long"
"2307",10,13,2,6,36.7603971386675,"Rough","Avg. Reward Condition",40,"3",69,75,"Long"
"2308",10,14,0,1,72.3819209739553,"Rough","Avg. Reward Condition",40,"3",12,75,"Long"
"2309",10,15,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2310",10,16,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2311",10,17,1,3,7.73707960033028,"Rough","Avg. Reward Condition",40,"3",35,75,"Long"
"2312",10,18,4,5,65.4711627445738,"Rough","Avg. Reward Condition",40,"3",60,75,"Long"
"2313",10,19,0,1,72.3819209739553,"Rough","Avg. Reward Condition",40,"3",12,75,"Long"
"2314",10,20,3,4,44.2234113272728,"Rough","Avg. Reward Condition",40,"3",48,75,"Long"
"2315",10,21,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2316",10,22,4,8,60.4776805465143,"Rough","Avg. Reward Condition",40,"3",93,75,"Long"
"2317",10,23,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2318",10,24,3,3,37.5306230011578,"Rough","Avg. Reward Condition",40,"3",37,75,"Long"
"2319",10,25,2,9,51.5479444865926,"Rough","Avg. Reward Condition",40,"3",102,75,"Long"
"2320",10,26,5,7,31.1556847928287,"Rough","Avg. Reward Condition",40,"3",83,75,"Long"
"2321",10,27,4,5,65.4711627445738,"Rough","Avg. Reward Condition",40,"3",60,75,"Long"
"2322",10,28,3,10,39.8581222940404,"Rough","Avg. Reward Condition",40,"3",114,75,"Long"
"2323",10,29,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2324",10,30,0,1,72.3819209739553,"Rough","Avg. Reward Condition",40,"3",12,75,"Long"
"2325",10,31,0,1,72.3819209739553,"Rough","Avg. Reward Condition",40,"3",12,75,"Long"
"2326",10,32,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2327",10,33,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2328",10,34,6,5,36.7517013773069,"Rough","Avg. Reward Condition",40,"3",62,75,"Long"
"2329",10,35,1,0,83.523634481826,"Rough","Avg. Reward Condition",40,"3",2,75,"Long"
"2330",10,36,1,0,83.523634481826,"Rough","Avg. Reward Condition",40,"3",2,75,"Long"
"2331",10,37,3,8,56.9817501368753,"Rough","Avg. Reward Condition",40,"3",92,75,"Long"
"2332",10,38,0,0,80.3515759217729,"Rough","Avg. Reward Condition",40,"3",1,75,"Long"
"2333",10,39,1,0,83.523634481826,"Rough","Avg. Reward Condition",40,"3",2,75,"Long"
"2334",10,40,9,10,28.2000882502669,"Rough","Avg. Reward Condition",40,"3",120,75,"Long"
"2335",10,41,2,0,46.5810288004854,"Rough","Avg. Reward Condition",40,"3",3,75,"Long"
"2336",10,1,7,3,27.7085834681235,"Rough","Avg. Reward Condition",20,"4",41,76,"Short"
"2337",10,2,8,2,18.8308008643166,"Rough","Avg. Reward Condition",20,"4",31,76,"Short"
"2338",10,3,6,7,61.746746813945,"Rough","Avg. Reward Condition",20,"4",84,76,"Short"
"2339",10,4,5,8,17.7476651044899,"Rough","Avg. Reward Condition",20,"4",94,76,"Short"
"2340",10,5,6,5,40.403960166515,"Rough","Avg. Reward Condition",20,"4",62,76,"Short"
"2341",10,6,9,4,36.4101012939869,"Rough","Avg. Reward Condition",20,"4",54,76,"Short"
"2342",10,7,5,1,30.9871614244868,"Rough","Avg. Reward Condition",20,"4",17,76,"Short"
"2343",10,8,8,7,57.7313818278047,"Rough","Avg. Reward Condition",20,"4",86,76,"Short"
"2344",10,9,8,8,57.8542961251915,"Rough","Avg. Reward Condition",20,"4",97,76,"Short"
"2345",10,10,10,1,84.1387204630061,"Rough","Avg. Reward Condition",20,"4",22,76,"Short"
"2346",10,11,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2347",10,12,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2348",10,13,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2349",10,14,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2350",10,15,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2351",10,16,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2352",10,17,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2353",10,18,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2354",10,19,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2355",10,20,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2356",10,21,10,0,100,"Rough","Avg. Reward Condition",20,"4",11,76,"Short"
"2357",10,1,2,3,53.5961483472986,"Rough","Avg. Reward Condition",40,"5",36,77,"Long"
"2358",10,2,5,3,28.2693028674169,"Rough","Avg. Reward Condition",40,"5",39,77,"Long"
"2359",10,3,0,1,37.2422418931396,"Rough","Avg. Reward Condition",40,"5",12,77,"Long"
"2360",10,4,3,6,31.7774943870089,"Rough","Avg. Reward Condition",40,"5",70,77,"Long"
"2361",10,5,0,0,58.6812427635904,"Rough","Avg. Reward Condition",40,"5",1,77,"Long"
"2362",10,6,0,0,58.6812427635904,"Rough","Avg. Reward Condition",40,"5",1,77,"Long"
"2363",10,7,2,0,34.0203157022651,"Rough","Avg. Reward Condition",40,"5",3,77,"Long"
"2364",10,8,0,0,58.6812427635904,"Rough","Avg. Reward Condition",40,"5",1,77,"Long"
"2365",10,9,5,0,43.1589496872262,"Rough","Avg. Reward Condition",40,"5",6,77,"Long"
"2366",10,10,3,1,75.1442624365829,"Rough","Avg. Reward Condition",40,"5",15,77,"Long"
"2367",10,11,9,10,51.7164759770516,"Rough","Avg. Reward Condition",40,"5",120,77,"Long"
"2368",10,12,4,8,45.2794014613118,"Rough","Avg. Reward Condition",40,"5",93,77,"Long"
"2369",10,13,3,1,75.1442624365829,"Rough","Avg. Reward Condition",40,"5",15,77,"Long"
"2370",10,14,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2371",10,15,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2372",10,16,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2373",10,17,8,6,52.3875490141336,"Rough","Avg. Reward Condition",40,"5",75,77,"Long"
"2374",10,18,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2375",10,19,4,2,74.4058624133972,"Rough","Avg. Reward Condition",40,"5",27,77,"Long"
"2376",10,20,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2377",10,21,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2378",10,22,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2379",10,23,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2380",10,24,9,0,42.0409614410277,"Rough","Avg. Reward Condition",40,"5",10,77,"Long"
"2381",10,25,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2382",10,26,4,2,74.4058624133972,"Rough","Avg. Reward Condition",40,"5",27,77,"Long"
"2383",10,27,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2384",10,28,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2385",10,29,4,2,74.4058624133972,"Rough","Avg. Reward Condition",40,"5",27,77,"Long"
"2386",10,30,8,2,23.7481836425879,"Rough","Avg. Reward Condition",40,"5",31,77,"Long"
"2387",10,31,3,1,75.1442624365829,"Rough","Avg. Reward Condition",40,"5",15,77,"Long"
"2388",10,32,3,1,75.1442624365829,"Rough","Avg. Reward Condition",40,"5",15,77,"Long"
"2389",10,33,10,6,35.7890292277551,"Rough","Avg. Reward Condition",40,"5",77,77,"Long"
"2390",10,34,3,1,75.1442624365829,"Rough","Avg. Reward Condition",40,"5",15,77,"Long"
"2391",10,35,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2392",10,36,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2393",10,37,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2394",10,38,2,9,54.5359599883725,"Rough","Avg. Reward Condition",40,"5",102,77,"Long"
"2395",10,39,3,2,87.0484650270771,"Rough","Avg. Reward Condition",40,"5",26,77,"Long"
"2396",10,40,1,4,5.78214672223985,"Rough","Avg. Reward Condition",40,"5",46,77,"Long"
"2397",10,41,1,10,30.5577705769791,"Rough","Avg. Reward Condition",40,"5",112,77,"Long"
"2398",10,1,9,9,61.1848749174221,"Rough","Avg. Reward Condition",20,"6",109,78,"Short"
"2399",10,2,9,9,61.1848749174221,"Rough","Avg. Reward Condition",20,"6",109,78,"Short"
"2400",10,3,6,3,2.55804621582689,"Rough","Avg. Reward Condition",20,"6",40,78,"Short"
"2401",10,4,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2402",10,5,10,8,59.2407992793453,"Rough","Avg. Reward Condition",20,"6",99,78,"Short"
"2403",10,6,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2404",10,7,9,7,72.9623547713888,"Rough","Avg. Reward Condition",20,"6",87,78,"Short"
"2405",10,8,9,7,72.9623547713888,"Rough","Avg. Reward Condition",20,"6",87,78,"Short"
"2406",10,9,4,6,56.6641694320835,"Rough","Avg. Reward Condition",20,"6",71,78,"Short"
"2407",10,10,8,7,51.6253344127728,"Rough","Avg. Reward Condition",20,"6",86,78,"Short"
"2408",10,11,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2409",10,12,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2410",10,13,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2411",10,14,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2412",10,15,4,5,66.1329906623103,"Rough","Avg. Reward Condition",20,"6",60,78,"Short"
"2413",10,16,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2414",10,17,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2415",10,18,6,9,34.6588515600726,"Rough","Avg. Reward Condition",20,"6",106,78,"Short"
"2416",10,19,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2417",10,20,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2418",10,21,9,8,80.6519418863633,"Rough","Avg. Reward Condition",20,"6",98,78,"Short"
"2419",10,1,7,10,24.3351898856804,"Rough","Avg. Reward Condition",40,"7",118,79,"Long"
"2420",10,2,8,9,49.5506805256934,"Rough","Avg. Reward Condition",40,"7",108,79,"Long"
"2421",10,3,5,2,78.8586431174006,"Rough","Avg. Reward Condition",40,"7",28,79,"Long"
"2422",10,4,7,5,66.0456136537345,"Rough","Avg. Reward Condition",40,"7",63,79,"Long"
"2423",10,5,4,2,49.5824885929655,"Rough","Avg. Reward Condition",40,"7",27,79,"Long"
"2424",10,6,5,3,70.0403360623541,"Rough","Avg. Reward Condition",40,"7",39,79,"Long"
"2425",10,7,2,1,47.2554577886934,"Rough","Avg. Reward Condition",40,"7",14,79,"Long"
"2426",10,8,5,4,50.0192532451503,"Rough","Avg. Reward Condition",40,"7",50,79,"Long"
"2427",10,9,1,8,51.8595364200522,"Rough","Avg. Reward Condition",40,"7",90,79,"Long"
"2428",10,10,2,8,51.8875226536614,"Rough","Avg. Reward Condition",40,"7",91,79,"Long"
"2429",10,11,6,9,48.7652106612823,"Rough","Avg. Reward Condition",40,"7",106,79,"Long"
"2430",10,12,5,1,61.2403460186364,"Rough","Avg. Reward Condition",40,"7",17,79,"Long"
"2431",10,13,7,4,67.8088166465802,"Rough","Avg. Reward Condition",40,"7",52,79,"Long"
"2432",10,14,6,5,50.4304471190936,"Rough","Avg. Reward Condition",40,"7",62,79,"Long"
"2433",10,15,1,0,22.8566856126171,"Rough","Avg. Reward Condition",40,"7",2,79,"Long"
"2434",10,16,1,9,53.5085652345681,"Rough","Avg. Reward Condition",40,"7",101,79,"Long"
"2435",10,17,7,3,51.9507469793725,"Rough","Avg. Reward Condition",40,"7",41,79,"Long"
"2436",10,18,2,0,38.9511021226629,"Rough","Avg. Reward Condition",40,"7",3,79,"Long"
"2437",10,19,6,2,77.623663955121,"Rough","Avg. Reward Condition",40,"7",29,79,"Long"
"2438",10,20,6,3,73.4359730531231,"Rough","Avg. Reward Condition",40,"7",40,79,"Long"
"2439",10,21,10,7,43.8260552442827,"Rough","Avg. Reward Condition",40,"7",88,79,"Long"
"2440",10,22,6,1,59.0938949398231,"Rough","Avg. Reward Condition",40,"7",18,79,"Long"
"2441",10,23,6,4,54.6685625446388,"Rough","Avg. Reward Condition",40,"7",51,79,"Long"
"2442",10,24,7,0,65.3233265309543,"Rough","Avg. Reward Condition",40,"7",8,79,"Long"
"2443",10,25,10,10,45.7586464060383,"Rough","Avg. Reward Condition",40,"7",121,79,"Long"
"2444",10,26,7,2,56.4176187347025,"Rough","Avg. Reward Condition",40,"7",30,79,"Long"
"2445",10,27,7,7,61.8738453443511,"Rough","Avg. Reward Condition",40,"7",85,79,"Long"
"2446",10,28,8,4,41.0480159470735,"Rough","Avg. Reward Condition",40,"7",53,79,"Long"
"2447",10,29,6,8,69.1708615458563,"Rough","Avg. Reward Condition",40,"7",95,79,"Long"
"2448",10,30,6,7,77.6383685039549,"Rough","Avg. Reward Condition",40,"7",84,79,"Long"
"2449",10,31,0,4,27.2386379054734,"Rough","Avg. Reward Condition",40,"7",45,79,"Long"
"2450",10,32,4,1,57.1643827547163,"Rough","Avg. Reward Condition",40,"7",16,79,"Long"
"2451",10,33,5,7,54.5083203528805,"Rough","Avg. Reward Condition",40,"7",83,79,"Long"
"2452",10,34,7,8,53.3553084137589,"Rough","Avg. Reward Condition",40,"7",96,79,"Long"
"2453",10,35,8,0,51.8507217555431,"Rough","Avg. Reward Condition",40,"7",9,79,"Long"
"2454",10,36,6,6,43.5674810058941,"Rough","Avg. Reward Condition",40,"7",73,79,"Long"
"2455",10,37,3,1,42.3496807301259,"Rough","Avg. Reward Condition",40,"7",15,79,"Long"
"2456",10,38,4,3,51.3524506739597,"Rough","Avg. Reward Condition",40,"7",38,79,"Long"
"2457",10,39,3,3,87.6831078392133,"Rough","Avg. Reward Condition",40,"7",37,79,"Long"
"2458",10,40,3,4,73.1932360426665,"Rough","Avg. Reward Condition",40,"7",48,79,"Long"
"2459",10,41,1,3,55.7844556265517,"Rough","Avg. Reward Condition",40,"7",35,79,"Long"
"2460",10,1,8,8,57.8542961251915,"Rough","Avg. Reward Condition",20,"8",97,80,"Short"
"2461",10,2,9,8,52.3170386231255,"Rough","Avg. Reward Condition",20,"8",98,80,"Short"
"2462",10,3,8,7,57.7313818278047,"Rough","Avg. Reward Condition",20,"8",86,80,"Short"
"2463",10,4,3,10,49.5315069450251,"Rough","Avg. Reward Condition",20,"8",114,80,"Short"
"2464",10,5,4,0,76.6677425610664,"Rough","Avg. Reward Condition",20,"8",5,80,"Short"
"2465",10,6,4,0,76.6677425610664,"Rough","Avg. Reward Condition",20,"8",5,80,"Short"
"2466",10,7,2,8,45.0890712788408,"Rough","Avg. Reward Condition",20,"8",91,80,"Short"
"2467",10,8,8,0,39.1668824511725,"Rough","Avg. Reward Condition",20,"8",9,80,"Short"
"2468",10,9,9,5,26.612488577666,"Rough","Avg. Reward Condition",20,"8",65,80,"Short"
"2469",10,10,5,6,67.8000614723364,"Rough","Avg. Reward Condition",20,"8",72,80,"Short"
"2470",10,11,10,5,36.4623399771375,"Rough","Avg. Reward Condition",20,"8",66,80,"Short"
"2471",10,12,4,6,35.317915260969,"Rough","Avg. Reward Condition",20,"8",71,80,"Short"
"2472",10,13,5,0,64.1419179337713,"Rough","Avg. Reward Condition",20,"8",6,80,"Short"
"2473",10,14,4,1,46.8486236737456,"Rough","Avg. Reward Condition",20,"8",16,80,"Short"
"2474",10,15,6,6,81.5801840646008,"Rough","Avg. Reward Condition",20,"8",73,80,"Short"
"2475",10,16,3,0,52.2562561155338,"Rough","Avg. Reward Condition",20,"8",4,80,"Short"
"2476",10,17,10,6,43.7834189744313,"Rough","Avg. Reward Condition",20,"8",77,80,"Short"
"2477",10,18,7,9,8.80347395519033,"Rough","Avg. Reward Condition",20,"8",107,80,"Short"
"2478",10,19,5,0,64.1419179337713,"Rough","Avg. Reward Condition",20,"8",6,80,"Short"
"2479",10,20,10,9,78.2027912905164,"Rough","Avg. Reward Condition",20,"8",110,80,"Short"
"2480",10,21,6,6,81.5801840646008,"Rough","Avg. Reward Condition",20,"8",73,80,"Short"
"2481",11,1,8,4,38.5202921963772,"Smooth","Avg. Reward Condition",20,"1",53,81,"Short"
"2482",11,2,0,5,65.7958331067151,"Smooth","Avg. Reward Condition",20,"1",56,81,"Short"
"2483",11,3,4,7,56.8581816389781,"Smooth","Avg. Reward Condition",20,"1",82,81,"Short"
"2484",11,4,0,7,100,"Smooth","Avg. Reward Condition",20,"1",78,81,"Short"
"2485",11,5,0,6,86.6558005262952,"Smooth","Avg. Reward Condition",20,"1",67,81,"Short"
"2486",11,6,1,6,76.1819602246697,"Smooth","Avg. Reward Condition",20,"1",68,81,"Short"
"2487",11,7,1,7,65.8282604254796,"Smooth","Avg. Reward Condition",20,"1",79,81,"Short"
"2488",11,8,0,8,68.7533579586689,"Smooth","Avg. Reward Condition",20,"1",89,81,"Short"
"2489",11,9,4,4,67.056370714112,"Smooth","Avg. Reward Condition",20,"1",49,81,"Short"
"2490",11,10,10,1,59.1692091474609,"Smooth","Avg. Reward Condition",20,"1",22,81,"Short"
"2491",11,11,5,6,18.2149198232476,"Smooth","Avg. Reward Condition",20,"1",72,81,"Short"
"2492",11,12,10,0,53.5439418376189,"Smooth","Avg. Reward Condition",20,"1",11,81,"Short"
"2493",11,13,1,1,60.5425505864623,"Smooth","Avg. Reward Condition",20,"1",13,81,"Short"
"2494",11,14,1,5,62.1319695197463,"Smooth","Avg. Reward Condition",20,"1",57,81,"Short"
"2495",11,15,2,2,65.3400315275743,"Smooth","Avg. Reward Condition",20,"1",25,81,"Short"
"2496",11,16,2,1,57.0497014200341,"Smooth","Avg. Reward Condition",20,"1",14,81,"Short"
"2497",11,17,2,5,40.9850753748298,"Smooth","Avg. Reward Condition",20,"1",58,81,"Short"
"2498",11,18,0,3,67.8002087512036,"Smooth","Avg. Reward Condition",20,"1",34,81,"Short"
"2499",11,19,1,4,70.1094548150881,"Smooth","Avg. Reward Condition",20,"1",46,81,"Short"
"2500",11,20,2,9,15.2735933162074,"Smooth","Avg. Reward Condition",20,"1",102,81,"Short"
"2501",11,21,10,4,33.0997948089622,"Smooth","Avg. Reward Condition",20,"1",55,81,"Short"
"2502",11,1,6,9,48.6880190782751,"Smooth","Avg. Reward Condition",40,"2",106,82,"Long"
"2503",11,2,0,6,11.8398753929307,"Smooth","Avg. Reward Condition",40,"2",67,82,"Long"
"2504",11,3,9,9,85.2726059415545,"Smooth","Avg. Reward Condition",40,"2",109,82,"Long"
