id,trial,x,y,z,zmax,kernel,scenario,horizon,round,chosen,overall,Horizon
18,10,6,8,72.4942965635,0.27,Rough,Avg. Reward Condition,40,7,13,143,Long
18,11,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,12,8,8,86.9112548531,0.33,Rough,Avg. Reward Condition,40,7,16,143,Long
18,13,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,14,7,9,92.1104494537,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,15,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,16,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,17,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,18,7,7,84.8380783373,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,19,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,20,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,21,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,22,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,23,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,24,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,25,7,7,84.8380783373,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,26,7,8,100,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,27,7,9,92.1104494537,0.33,Rough,Avg. Reward Condition,40,7,15,143,Long
18,28,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,29,7,9,92.1104494537,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,30,7,9,92.1104494537,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,31,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,32,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,33,7,9,92.1104494537,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,34,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,35,8,8,86.9112548531,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,36,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,37,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,38,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,39,7,9,92.1104494537,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,40,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,41,7,8,100,0.35,Rough,Avg. Reward Condition,40,7,15,143,Long
18,1,5,3,63.6314304034,-0.21,Rough,Avg. Reward Condition,20,8,29,144,Short
18,2,5,4,50.7453556764,-0.2,Rough,Avg. Reward Condition,20,8,84,144,Short
18,3,4,4,49.7580304362,-0.18,Rough,Avg. Reward Condition,20,8,91,144,Short
18,4,6,3,72.364836656,-0.18,Rough,Avg. Reward Condition,20,8,35,144,Short
18,5,7,3,65.2894287443,-0.15,Rough,Avg. Reward Condition,20,8,25,144,Short
18,6,6,3,72.364836656,-0.15,Rough,Avg. Reward Condition,20,8,65,144,Short
18,7,6,3,72.364836656,-0.12,Rough,Avg. Reward Condition,20,8,21,144,Short
18,8,6,3,72.364836656,-0.03,Rough,Avg. Reward Condition,20,8,109,144,Short
18,9,6,2,71.6274675486,-0.03,Rough,Avg. Reward Condition,20,8,60,144,Short
18,10,2,4,30.1067653015,-0.03,Rough,Avg. Reward Condition,20,8,59,144,Short
18,11,6,6,43.2008505736,-0.03,Rough,Avg. Reward Condition,20,8,16,144,Short
18,12,7,1,45.1385973531,0.21,Rough,Avg. Reward Condition,20,8,120,144,Short
18,13,2,1,54.3500137878,0.21,Rough,Avg. Reward Condition,20,8,121,144,Short
18,14,5,9,48.3044171596,0.21,Rough,Avg. Reward Condition,20,8,110,144,Short
18,15,4,10,39.622884254,0.26,Rough,Avg. Reward Condition,20,8,119,144,Short
18,16,1,0,14.4620633225,0.36,Rough,Avg. Reward Condition,20,8,118,144,Short
18,17,2,7,23.1709699491,0.37,Rough,Avg. Reward Condition,20,8,117,144,Short
18,18,4,6,65.0620615186,0.37,Rough,Avg. Reward Condition,20,8,116,144,Short
18,19,4,5,54.5351061532,0.37,Rough,Avg. Reward Condition,20,8,106,144,Short
18,20,3,2,42.1944020034,0.37,Rough,Avg. Reward Condition,20,8,107,144,Short
18,21,5,1,10.7719922717,0.4,Rough,Avg. Reward Condition,20,8,117,144,Short
19,1,1,3,10.200948349,0.03,Smooth,Avg. Reward Condition,20,1,104,145,Short
19,2,7,0,69.1960987846,0.03,Smooth,Avg. Reward Condition,20,1,103,145,Short
19,3,8,0,51.4039748132,0.03,Smooth,Avg. Reward Condition,20,1,114,145,Short
19,4,8,3,73.1545333653,0.03,Smooth,Avg. Reward Condition,20,1,112,145,Short
19,5,5,3,69.3021428354,0.03,Smooth,Avg. Reward Condition,20,1,36,145,Short
19,6,5,4,93.0511729955,0.03,Smooth,Avg. Reward Condition,20,1,19,145,Short
19,7,4,4,58.9084220519,0.3,Smooth,Avg. Reward Condition,20,1,54,145,Short
19,8,4,5,50.9861643344,0.52,Smooth,Avg. Reward Condition,20,1,55,145,Short
19,9,5,5,89.5744947488,0.52,Smooth,Avg. Reward Condition,20,1,66,145,Short
19,10,6,5,96.6221309716,0.52,Smooth,Avg. Reward Condition,20,1,65,145,Short
19,11,6,4,96.8351832239,0.52,Smooth,Avg. Reward Condition,20,1,77,145,Short
19,12,6,4,96.8351832239,0.52,Smooth,Avg. Reward Condition,20,1,33,145,Short
19,13,6,3,82.7136870117,0.52,Smooth,Avg. Reward Condition,20,1,44,145,Short
19,14,6,1,70.48005418,0.52,Smooth,Avg. Reward Condition,20,1,43,145,Short
19,15,7,1,78.9605492406,0.52,Smooth,Avg. Reward Condition,20,1,119,145,Short
19,16,7,2,87.3844592186,0.52,Smooth,Avg. Reward Condition,20,1,97,145,Short
19,17,6,3,82.7136870117,0.52,Smooth,Avg. Reward Condition,20,1,108,145,Short
19,18,3,1,33.2382175382,0.52,Smooth,Avg. Reward Condition,20,1,109,145,Short
19,19,2,1,66.6031345623,0.52,Smooth,Avg. Reward Condition,20,1,120,145,Short
19,20,1,1,29.8781350301,0.52,Smooth,Avg. Reward Condition,20,1,121,145,Short
19,21,5,6,69.9155090037,0.52,Smooth,Avg. Reward Condition,20,1,110,145,Short
19,1,7,1,50.217742757,0,Smooth,Avg. Reward Condition,40,2,70,146,Long
19,2,6,1,48.22635477,0,Smooth,Avg. Reward Condition,40,2,29,146,Long
19,3,7,5,62.08124819,0.11,Smooth,Avg. Reward Condition,40,2,31,146,Long
19,4,6,5,20.2602754347,0.11,Smooth,Avg. Reward Condition,40,2,11,146,Long
19,5,8,10,37.5051965448,0.11,Smooth,Avg. Reward Condition,40,2,88,146,Long
19,6,8,7,14.1323595248,0.11,Smooth,Avg. Reward Condition,40,2,117,146,Long
19,7,8,4,60.221152642,0.11,Smooth,Avg. Reward Condition,40,2,112,146,Long
19,8,0,3,27.8766329095,0.11,Smooth,Avg. Reward Condition,40,2,1,146,Long
19,9,10,4,82.626148988,0.11,Smooth,Avg. Reward Condition,40,2,24,146,Long
19,10,10,3,75.713599819,0.11,Smooth,Avg. Reward Condition,40,2,36,146,Long
19,11,10,2,57.5348979138,0.19,Smooth,Avg. Reward Condition,40,2,41,146,Long
19,12,9,2,75.3584348689,0.21,Smooth,Avg. Reward Condition,40,2,52,146,Long
19,13,9,3,83.032306583,0.21,Smooth,Avg. Reward Condition,40,2,64,146,Long
19,14,9,4,91.0101706018,0.21,Smooth,Avg. Reward Condition,40,2,73,146,Long
19,15,9,5,83.9959054519,0.21,Smooth,Avg. Reward Condition,40,2,74,146,Long
19,16,10,5,84.8597235154,0.22,Smooth,Avg. Reward Condition,40,2,63,146,Long
19,17,10,5,84.8597235154,0.22,Smooth,Avg. Reward Condition,40,2,63,146,Long
19,18,7,9,36.7741668007,0.22,Smooth,Avg. Reward Condition,40,2,53,146,Long
19,19,6,10,32.8333952901,0.22,Smooth,Avg. Reward Condition,40,2,42,146,Long
19,20,5,0,59.2644023852,0.22,Smooth,Avg. Reward Condition,40,2,54,146,Long
19,21,6,0,57.0675719464,0.22,Smooth,Avg. Reward Condition,40,2,32,146,Long
19,22,8,5,75.2422907496,0.22,Smooth,Avg. Reward Condition,40,2,9,146,Long
19,23,7,8,32.7481973121,0.22,Smooth,Avg. Reward Condition,40,2,19,146,Long
19,24,1,7,26.9136247201,0.22,Smooth,Avg. Reward Condition,40,2,50,146,Long
19,25,1,6,47.1009153775,0.47,Smooth,Avg. Reward Condition,40,2,93,146,Long
19,26,0,6,53.3749498153,0.47,Smooth,Avg. Reward Condition,40,2,103,146,Long
19,27,9,5,83.9959054519,0.47,Smooth,Avg. Reward Condition,40,2,104,146,Long
19,28,8,2,46.8578212722,0.47,Smooth,Avg. Reward Condition,40,2,81,146,Long
19,29,10,2,57.5348979138,0.47,Smooth,Avg. Reward Condition,40,2,82,146,Long
19,30,0,10,49.1845400954,0.47,Smooth,Avg. Reward Condition,40,2,94,146,Long
19,31,1,10,55.5006635463,0.47,Smooth,Avg. Reward Condition,40,2,106,146,Long
19,32,5,9,44.3361493267,0.47,Smooth,Avg. Reward Condition,40,2,96,146,Long
19,33,4,9,45.6417969596,0.47,Smooth,Avg. Reward Condition,40,2,105,146,Long
19,34,3,10,63.892315951,0.47,Smooth,Avg. Reward Condition,40,2,115,146,Long
19,35,2,8,33.2840848952,0.47,Smooth,Avg. Reward Condition,40,2,91,146,Long
19,36,0,9,69.7292299049,0.47,Smooth,Avg. Reward Condition,40,2,79,146,Long
19,37,1,9,48.6391024854,0.47,Smooth,Avg. Reward Condition,40,2,80,146,Long
19,38,2,6,63.8202300943,0.47,Smooth,Avg. Reward Condition,40,2,92,146,Long
19,39,2,5,73.2302297303,0.47,Smooth,Avg. Reward Condition,40,2,90,146,Long
19,40,2,2,48.0793702112,0.47,Smooth,Avg. Reward Condition,40,2,102,146,Long
19,41,2,3,53.3062519651,0.47,Smooth,Avg. Reward Condition,40,2,69,146,Long
19,1,6,6,15.4430797015,0.05,Smooth,Avg. Reward Condition,20,3,56,147,Short
19,2,6,7,25.9195869145,0.05,Smooth,Avg. Reward Condition,20,3,61,147,Short
19,3,0,6,46.0544782889,0.27,Smooth,Avg. Reward Condition,20,3,10,147,Short
19,4,0,7,56.7102070439,0.32,Smooth,Avg. Reward Condition,20,3,110,147,Short
19,5,1,7,34.3269334074,0.32,Smooth,Avg. Reward Condition,20,3,119,147,Short
19,6,1,8,26.3468808811,0.32,Smooth,Avg. Reward Condition,20,3,120,147,Short
19,7,2,8,11.089353531,0.4,Smooth,Avg. Reward Condition,20,3,121,147,Short
19,8,4,6,16.9158331979,0.4,Smooth,Avg. Reward Condition,20,3,99,147,Short
19,9,0,4,74.8791108715,0.4,Smooth,Avg. Reward Condition,20,3,88,147,Short
19,10,0,3,82.5721379784,0.4,Smooth,Avg. Reward Condition,20,3,109,147,Short
19,11,8,3,35.8284389219,0.4,Smooth,Avg. Reward Condition,20,3,98,147,Short
19,12,5,2,26.5214537157,0.4,Smooth,Avg. Reward Condition,20,3,100,147,Short
19,13,4,2,29.5493469848,0.4,Smooth,Avg. Reward Condition,20,3,112,147,Short
19,14,6,2,37.179468364,0.4,Smooth,Avg. Reward Condition,20,3,114,147,Short
19,15,7,2,60.5825002842,0.4,Smooth,Avg. Reward Condition,20,3,4,147,Short
19,16,5,3,48.1996361336,0.4,Smooth,Avg. Reward Condition,20,3,26,147,Short
19,17,6,4,34.0889045478,0.4,Smooth,Avg. Reward Condition,20,3,36,147,Short
19,18,4,1,54.7263505753,0.4,Smooth,Avg. Reward Condition,20,3,14,147,Short
19,19,6,5,31.6868707999,0.4,Smooth,Avg. Reward Condition,20,3,4,147,Short
19,20,8,8,59.0034109398,0.4,Smooth,Avg. Reward Condition,20,3,15,147,Short
19,21,8,9,49.0885670492,0.4,Smooth,Avg. Reward Condition,20,3,16,147,Short
19,1,7,1,57.8916852099,0.1,Smooth,Avg. Reward Condition,40,4,93,148,Long
19,2,6,1,69.9924833119,0.31,Smooth,Avg. Reward Condition,40,4,16,148,Long
19,3,4,1,0,0.42,Smooth,Avg. Reward Condition,40,4,17,148,Long
19,4,7,7,17.2801623923,0.51,Smooth,Avg. Reward Condition,40,4,18,148,Long
19,5,1,5,4.1424885441,0.51,Smooth,Avg. Reward Condition,40,4,29,148,Long
19,6,6,8,18.8814193506,0.51,Smooth,Avg. Reward Condition,40,4,30,148,Long
19,7,5,4,27.7456912697,0.51,Smooth,Avg. Reward Condition,40,4,19,148,Long
19,8,2,0,58.0037440904,0.51,Smooth,Avg. Reward Condition,40,4,8,148,Long
19,9,1,0,96.0543328963,0.51,Smooth,Avg. Reward Condition,40,4,7,148,Long
19,10,1,1,62.6840921632,0.51,Smooth,Avg. Reward Condition,40,4,6,148,Long
19,11,1,0,96.0543328963,0.51,Smooth,Avg. Reward Condition,40,4,28,148,Long
19,12,0,0,62.3937858827,0.51,Smooth,Avg. Reward Condition,40,4,40,148,Long
19,13,3,6,61.7124761041,0.51,Smooth,Avg. Reward Condition,40,4,41,148,Long
19,14,4,6,48.5193217732,0.51,Smooth,Avg. Reward Condition,40,4,20,148,Long
19,15,9,9,48.2469413432,0.51,Smooth,Avg. Reward Condition,40,4,9,148,Long
19,16,9,10,29.5582991168,0.51,Smooth,Avg. Reward Condition,40,4,9,148,Long
19,17,4,8,36.8102979545,0.51,Smooth,Avg. Reward Condition,40,4,31,148,Long
19,18,10,8,76.1577536082,0.51,Smooth,Avg. Reward Condition,40,4,5,148,Long
19,19,8,8,44.0626682473,0.51,Smooth,Avg. Reward Condition,40,4,27,148,Long
19,20,7,10,56.2743193872,0.51,Smooth,Avg. Reward Condition,40,4,26,148,Long
19,21,4,10,54.7578057806,0.51,Smooth,Avg. Reward Condition,40,4,38,148,Long
19,22,10,1,60.2797132322,0.51,Smooth,Avg. Reward Condition,40,4,37,148,Long
19,23,10,0,30.3219618945,0.51,Smooth,Avg. Reward Condition,40,4,48,148,Long
19,24,3,1,15.9471132223,0.51,Smooth,Avg. Reward Condition,40,4,36,148,Long
19,25,8,1,52.8904958123,0.51,Smooth,Avg. Reward Condition,40,4,47,148,Long
19,26,0,7,37.8557325595,0.51,Smooth,Avg. Reward Condition,40,4,47,148,Long
19,27,0,8,23.1725085445,0.51,Smooth,Avg. Reward Condition,40,4,49,148,Long
19,28,2,8,47.6806943266,0.51,Smooth,Avg. Reward Condition,40,4,25,148,Long
19,29,1,10,7.961510422,0.51,Smooth,Avg. Reward Condition,40,4,15,148,Long
19,30,7,3,32.8647798695,0.51,Smooth,Avg. Reward Condition,40,4,39,148,Long
19,31,8,3,14.8228796723,0.51,Smooth,Avg. Reward Condition,40,4,50,148,Long
19,32,0,2,44.6802852659,0.51,Smooth,Avg. Reward Condition,40,4,51,148,Long
19,33,1,3,12.8351269156,0.51,Smooth,Avg. Reward Condition,40,4,75,148,Long
19,34,0,4,9.4467585093,0.51,Smooth,Avg. Reward Condition,40,4,108,148,Long
19,35,4,5,56.5702647427,0.51,Smooth,Avg. Reward Condition,40,4,105,148,Long
19,36,8,0,40.9698985325,0.51,Smooth,Avg. Reward Condition,40,4,104,148,Long
19,37,7,0,35.3153428371,0.51,Smooth,Avg. Reward Condition,40,4,93,148,Long
19,38,6,0,47.7737474629,0.51,Smooth,Avg. Reward Condition,40,4,92,148,Long
19,39,0,5,14.7037346705,0.51,Smooth,Avg. Reward Condition,40,4,81,148,Long
19,40,3,8,58.2164648697,0.51,Smooth,Avg. Reward Condition,40,4,82,148,Long
19,41,8,7,52.5353402462,0.51,Smooth,Avg. Reward Condition,40,4,82,148,Long
19,1,5,5,64.4659373621,-0.19,Smooth,Avg. Reward Condition,20,5,55,149,Short
19,2,5,4,53.7953839454,-0.16,Smooth,Avg. Reward Condition,20,5,111,149,Short
19,3,7,1,46.9542697073,0.19,Smooth,Avg. Reward Condition,20,5,1,149,Short
19,4,8,1,43.3216867242,0.19,Smooth,Avg. Reward Condition,20,5,3,149,Short
19,5,6,1,41.5452404101,0.19,Smooth,Avg. Reward Condition,20,5,14,149,Short
19,6,6,0,43.9679034067,0.19,Smooth,Avg. Reward Condition,20,5,37,149,Short
19,7,0,10,20.5241810833,0.19,Smooth,Avg. Reward Condition,20,5,35,149,Short
19,8,3,9,100,0.19,Smooth,Avg. Reward Condition,20,5,23,149,Short
19,9,2,9,94.3317374886,0.19,Smooth,Avg. Reward Condition,20,5,13,149,Short
19,10,1,9,45.0686328655,0.19,Smooth,Avg. Reward Condition,20,5,2,149,Short
19,11,2,9,94.3317374886,0.19,Smooth,Avg. Reward Condition,20,5,8,149,Short
19,12,2,10,55.890570654,0.19,Smooth,Avg. Reward Condition,20,5,30,149,Short
19,13,4,2,17.4226376876,0.19,Smooth,Avg. Reward Condition,20,5,20,149,Short
19,14,0,3,43.0590958703,0.19,Smooth,Avg. Reward Condition,20,5,120,149,Short
19,15,1,3,37.1583234818,0.21,Smooth,Avg. Reward Condition,20,5,118,149,Short
19,16,1,2,35.3675070791,0.21,Smooth,Avg. Reward Condition,20,5,115,149,Short
19,17,2,2,34.4224100731,0.25,Smooth,Avg. Reward Condition,20,5,117,149,Short
19,18,8,7,27.4177147481,0.32,Smooth,Avg. Reward Condition,20,5,106,149,Short
19,19,10,2,42.6956940217,0.32,Smooth,Avg. Reward Condition,20,5,105,149,Short
19,20,10,5,64.3703869882,0.32,Smooth,Avg. Reward Condition,20,5,94,149,Short
19,21,10,6,72.5002768176,0.32,Smooth,Avg. Reward Condition,20,5,95,149,Short
19,1,5,4,35.2754667063,-0.31,Smooth,Avg. Reward Condition,40,6,71,150,Long
19,2,2,2,35.4180456792,-0.05,Smooth,Avg. Reward Condition,40,6,19,150,Long
19,3,2,3,28.2357872462,0.12,Smooth,Avg. Reward Condition,40,6,110,150,Long
19,4,2,4,48.1844951678,0.21,Smooth,Avg. Reward Condition,40,6,113,150,Long
19,5,2,5,52.9476469261,0.21,Smooth,Avg. Reward Condition,40,6,12,150,Long
19,6,4,6,62.1617444201,0.21,Smooth,Avg. Reward Condition,40,6,3,150,Long
19,7,5,6,67.0554372876,0.21,Smooth,Avg. Reward Condition,40,6,112,150,Long
19,8,2,8,76.6612270942,0.21,Smooth,Avg. Reward Condition,40,6,101,150,Long
19,9,3,8,66.928319997,0.22,Smooth,Avg. Reward Condition,40,6,91,150,Long
19,10,3,7,47.3255867438,0.22,Smooth,Avg. Reward Condition,40,6,69,150,Long
19,11,4,7,64.0825409577,0.22,Smooth,Avg. Reward Condition,40,6,79,150,Long
19,12,4,10,14.4238089584,0.22,Smooth,Avg. Reward Condition,40,6,90,150,Long
19,13,4,8,61.3580746781,0.22,Smooth,Avg. Reward Condition,40,6,80,150,Long
19,14,5,8,42.4332277403,0.22,Smooth,Avg. Reward Condition,40,6,92,150,Long
19,15,5,7,68.7904053517,0.27,Smooth,Avg. Reward Condition,40,6,103,150,Long
19,16,7,7,31.8600199928,0.36,Smooth,Avg. Reward Condition,40,6,102,150,Long
19,17,10,6,0,0.36,Smooth,Avg. Reward Condition,40,6,114,150,Long
19,18,2,7,36.3841568461,0.36,Smooth,Avg. Reward Condition,40,6,104,150,Long
19,19,8,10,54.2844228906,0.36,Smooth,Avg. Reward Condition,40,6,109,150,Long
19,20,8,9,44.0288787753,0.45,Smooth,Avg. Reward Condition,40,6,121,150,Long
19,21,8,6,34.6398496168,0.45,Smooth,Avg. Reward Condition,40,6,77,150,Long
19,22,0,3,33.2695809307,0.5,Smooth,Avg. Reward Condition,40,6,120,150,Long
19,23,5,7,68.7904053517,0.5,Smooth,Avg. Reward Condition,40,6,98,150,Long
19,24,6,7,58.9424744855,0.5,Smooth,Avg. Reward Condition,40,6,119,150,Long
19,25,10,1,61.8531296162,0.5,Smooth,Avg. Reward Condition,40,6,108,150,Long
19,26,9,3,44.9089764319,0.5,Smooth,Avg. Reward Condition,40,6,118,150,Long
19,27,8,3,59.0490578972,0.5,Smooth,Avg. Reward Condition,40,6,117,150,Long
19,28,2,10,54.5646114683,0.5,Smooth,Avg. Reward Condition,40,6,116,150,Long
19,29,1,10,30.8155263252,0.5,Smooth,Avg. Reward Condition,40,6,105,150,Long
19,30,0,6,25.7438670841,0.5,Smooth,Avg. Reward Condition,40,6,107,150,Long
19,31,9,8,49.0474995122,0.5,Smooth,Avg. Reward Condition,40,6,85,150,Long
19,32,9,9,55.0944127232,0.5,Smooth,Avg. Reward Condition,40,6,86,150,Long
19,33,7,9,44.9040563122,0.5,Smooth,Avg. Reward Condition,40,6,52,150,Long
19,34,8,8,37.248554084,0.5,Smooth,Avg. Reward Condition,40,6,74,150,Long
19,35,1,1,71.175999669,0.5,Smooth,Avg. Reward Condition,40,6,52,150,Long
19,36,2,1,51.6085825277,0.5,Smooth,Avg. Reward Condition,40,6,63,150,Long
19,37,5,1,45.7416086837,0.5,Smooth,Avg. Reward Condition,40,6,62,150,Long
19,38,5,2,88.4170710698,0.5,Smooth,Avg. Reward Condition,40,6,51,150,Long
19,39,3,2,48.6711536627,0.5,Smooth,Avg. Reward Condition,40,6,41,150,Long
19,40,2,0,60.1885036645,0.5,Smooth,Avg. Reward Condition,40,6,42,150,Long
19,41,8,8,37.248554084,0.5,Smooth,Avg. Reward Condition,40,6,53,150,Long
19,1,1,8,47.6114909592,-0.21,Smooth,Avg. Reward Condition,20,7,87,151,Short
19,2,1,7,30.6098170795,0.02,Smooth,Avg. Reward Condition,20,7,18,151,Short
19,3,0,7,37.8557325595,0.02,Smooth,Avg. Reward Condition,20,7,46,151,Short
19,4,0,9,12.3134748029,0.06,Smooth,Avg. Reward Condition,20,7,6,151,Short
19,5,4,1,0,0.06,Smooth,Avg. Reward Condition,20,7,94,151,Short
19,6,7,5,45.3166315682,0.16,Smooth,Avg. Reward Condition,20,7,113,151,Short
19,7,6,5,62.1197165528,0.16,Smooth,Avg. Reward Condition,20,7,112,151,Short
19,8,9,1,49.5835644833,0.38,Smooth,Avg. Reward Condition,20,7,101,151,Short
19,9,9,0,28.4138633076,0.5,Smooth,Avg. Reward Condition,20,7,90,151,Short
19,10,7,1,57.8916852099,0.5,Smooth,Avg. Reward Condition,20,7,79,151,Short
19,11,8,9,55.0798412459,0.5,Smooth,Avg. Reward Condition,20,7,78,151,Short
19,12,8,10,71.5964693856,0.5,Smooth,Avg. Reward Condition,20,7,68,151,Short
19,13,2,7,20.8380154741,0.5,Smooth,Avg. Reward Condition,20,7,80,151,Short
19,14,7,6,29.9313498286,0.5,Smooth,Avg. Reward Condition,20,7,91,151,Short
19,15,0,5,14.7037346705,0.5,Smooth,Avg. Reward Condition,20,7,102,151,Short
19,16,10,5,61.4885690232,0.5,Smooth,Avg. Reward Condition,20,7,92,151,Short
19,17,10,6,87.8690421256,0.5,Smooth,Avg. Reward Condition,20,7,70,151,Short
19,18,10,7,85.4397638131,0.5,Smooth,Avg. Reward Condition,20,7,8,151,Short
19,19,10,8,76.1577536082,0.5,Smooth,Avg. Reward Condition,20,7,30,151,Short
19,20,10,9,72.511042557,0.5,Smooth,Avg. Reward Condition,20,7,28,151,Short
19,21,9,5,54.5094189956,0.5,Smooth,Avg. Reward Condition,20,7,17,151,Short
19,1,2,0,69.5209390611,-0.3,Smooth,Avg. Reward Condition,40,8,70,152,Long
19,2,0,2,9.4548717211,0.35,Smooth,Avg. Reward Condition,40,8,9,152,Long
19,3,0,7,44.861455976,0.35,Smooth,Avg. Reward Condition,40,8,10,152,Long
19,4,4,7,71.8109228805,0.35,Smooth,Avg. Reward Condition,40,8,21,152,Long
19,5,4,8,46.4068555234,0.36,Smooth,Avg. Reward Condition,40,8,20,152,Long
19,6,5,8,82.0331276528,0.36,Smooth,Avg. Reward Condition,40,8,31,152,Long
19,7,10,5,62.852008335,0.36,Smooth,Avg. Reward Condition,40,8,32,152,Long
19,8,10,4,64.1499236628,0.36,Smooth,Avg. Reward Condition,40,8,30,152,Long
19,9,7,0,73.3448619453,0.36,Smooth,Avg. Reward Condition,40,8,19,152,Long
19,10,0,9,63.3478366048,0.36,Smooth,Avg. Reward Condition,40,8,8,152,Long
19,11,1,9,48.3624472959,0.36,Smooth,Avg. Reward Condition,40,8,11,152,Long
19,12,1,1,21.0804063375,0.36,Smooth,Avg. Reward Condition,40,8,22,152,Long
19,13,10,0,62.9344703692,0.36,Smooth,Avg. Reward Condition,40,8,66,152,Long
19,14,10,1,80.8865853596,0.36,Smooth,Avg. Reward Condition,40,8,109,152,Long
19,15,10,2,40.3253784101,0.36,Smooth,Avg. Reward Condition,40,8,65,152,Long
19,16,7,5,86.806125026,0.36,Smooth,Avg. Reward Condition,40,8,87,152,Long
19,17,6,5,78.7023797954,0.36,Smooth,Avg. Reward Condition,40,8,75,152,Long
19,18,4,5,57.6305415573,0.36,Smooth,Avg. Reward Condition,40,8,53,152,Long
19,19,5,5,67.9178322502,0.36,Smooth,Avg. Reward Condition,40,8,42,152,Long
19,20,5,4,12.1215486834,0.36,Smooth,Avg. Reward Condition,40,8,54,152,Long
19,21,5,0,11.9692756701,0.36,Smooth,Avg. Reward Condition,40,8,43,152,Long
19,22,5,1,44.2328217512,0.39,Smooth,Avg. Reward Condition,40,8,64,152,Long
19,23,4,7,71.8109228805,0.45,Smooth,Avg. Reward Condition,40,8,63,152,Long
19,24,0,0,25.5148442084,0.45,Smooth,Avg. Reward Condition,40,8,52,152,Long
19,25,0,10,57.034884184,0.45,Smooth,Avg. Reward Condition,40,8,51,152,Long
19,26,5,9,58.4786729876,0.45,Smooth,Avg. Reward Condition,40,8,62,152,Long
19,27,8,7,81.8274104004,0.45,Smooth,Avg. Reward Condition,40,8,74,152,Long
19,28,9,7,78.9152227809,0.45,Smooth,Avg. Reward Condition,40,8,73,152,Long
19,29,3,7,42.73259625,0.45,Smooth,Avg. Reward Condition,40,8,85,152,Long
19,30,10,9,82.6126094041,0.45,Smooth,Avg. Reward Condition,40,8,29,152,Long
19,31,9,9,79.9813230499,0.45,Smooth,Avg. Reward Condition,40,8,41,152,Long
19,32,9,8,85.7573935505,0.45,Smooth,Avg. Reward Condition,40,8,110,152,Long
19,33,10,8,81.5439013979,0.46,Smooth,Avg. Reward Condition,40,8,121,152,Long
19,34,9,1,72.9706833593,0.46,Smooth,Avg. Reward Condition,40,8,120,152,Long
19,35,7,8,45.6964711782,0.46,Smooth,Avg. Reward Condition,40,8,119,152,Long
19,36,7,9,33.6333693402,0.46,Smooth,Avg. Reward Condition,40,8,118,152,Long
19,37,6,9,44.723553138,0.46,Smooth,Avg. Reward Condition,40,8,107,152,Long
19,38,6,10,32.3469021465,0.46,Smooth,Avg. Reward Condition,40,8,108,152,Long
19,39,3,10,38.2936585716,0.46,Smooth,Avg. Reward Condition,40,8,61,152,Long
19,40,0,4,73.4344016997,0.46,Smooth,Avg. Reward Condition,40,8,72,152,Long
19,41,0,5,77.2112954702,0.46,Smooth,Avg. Reward Condition,40,8,84,152,Long
20,1,8,5,20.9914514214,0.37,Smooth,Avg. Reward Condition,40,1,24,153,Long
20,2,9,4,13.8089864683,0.44,Smooth,Avg. Reward Condition,40,1,35,153,Long
20,3,10,7,61.8713496289,0.44,Smooth,Avg. Reward Condition,40,1,36,153,Long
20,4,10,8,35.2764128241,0.44,Smooth,Avg. Reward Condition,40,1,46,153,Long
20,5,9,8,50.6401868603,0.44,Smooth,Avg. Reward Condition,40,1,13,153,Long
20,6,8,8,71.5418011702,0.44,Smooth,Avg. Reward Condition,40,1,25,153,Long
